Domain,Host,Process,AgentName,Resource,MetricName,Record_Type,Period,Intended_End_Timestamp,Actual_Start_Timestamp,Actual_End_Timestamp,Count,Type,Value,Min,Max,String_Value
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 18:36:00.0,2013-06-26 18:36:00.0,2013-06-26 19:00:00.0,94,1026,7235825,1417611,14586003,7235825
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,95,1026,8976668,8075205,10441398,8976668
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,95,1026,918692,914327,929430,918692
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,95,1026,1403197,610411,2696618,1403197
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,94,1026,2603378,1272505,4667758,2603378
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,94,1026,753569,276650,1957302,753569
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:24:00.0,2013-06-26 19:24:00.0,2013-06-26 19:48:00.0,95,1026,7442531,3339955,14503788,7442531
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:24:00.0,2013-06-26 19:24:00.0,2013-06-26 19:48:00.0,95,1026,930887,927671,990909,930887
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:24:00.0,2013-06-26 19:24:00.0,2013-06-26 19:48:00.0,94,1026,5114878,2839971,6915150,5114878
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:24:00.0,2013-06-26 19:24:00.0,2013-06-26 19:48:00.0,95,1026,6284216,3274500,7752408,6284216
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:24:00.0,2013-06-26 19:24:00.0,2013-06-26 19:48:00.0,95,1026,426887,0,886778,426887
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:48:00.0,2013-06-26 19:48:00.0,2013-06-26 20:12:00.0,95,1026,3276372,2486334,3858959,3276372
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:48:00.0,2013-06-26 19:48:00.0,2013-06-26 20:12:00.0,94,1026,959531,827476,1652892,959531
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:48:00.0,2013-06-26 19:48:00.0,2013-06-26 20:12:00.0,95,1026,3241380,2316239,4020346,3241380
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:48:00.0,2013-06-26 19:48:00.0,2013-06-26 20:12:00.0,95,1026,4765029,3927900,5461784,4765029
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 19:48:00.0,2013-06-26 19:48:00.0,2013-06-26 20:12:00.0,94,1026,145764,0,1441718,145764
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:12:00.0,2013-06-26 20:12:00.0,2013-06-26 20:36:00.0,95,1026,3242572,2472354,4674154,3242572
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:12:00.0,2013-06-26 20:12:00.0,2013-06-26 20:36:00.0,95,1026,829356,827476,857101,829356
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:12:00.0,2013-06-26 20:12:00.0,2013-06-26 20:36:00.0,94,1026,3231562,2474794,3734529,3231562
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:12:00.0,2013-06-26 20:12:00.0,2013-06-26 20:36:00.0,95,1026,4654022,3337680,5079563,4654022
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:12:00.0,2013-06-26 20:12:00.0,2013-06-26 20:36:00.0,95,1026,238918,0,849725,238918
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:36:00.0,2013-06-26 20:36:00.0,2013-06-26 21:00:00.0,94,1026,1014221,0,3130457,1014221
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:36:00.0,2013-06-26 20:36:00.0,2013-06-26 21:00:00.0,95,1026,827476,827476,827476,827476
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:36:00.0,2013-06-26 20:36:00.0,2013-06-26 21:00:00.0,95,1026,1694003,0,3360266,1694003
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:36:00.0,2013-06-26 20:36:00.0,2013-06-26 21:00:00.0,95,1026,2230505,0,4966854,2230505
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 20:36:00.0,2013-06-26 20:36:00.0,2013-06-26 21:00:00.0,94,1026,34476,0,513447,34476
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:00:00.0,2013-06-26 21:00:00.0,2013-06-26 21:24:00.0,95,1026,7347,0,97321,7347
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:00:00.0,2013-06-26 21:00:00.0,2013-06-26 21:24:00.0,95,1026,824735,822372,827476,824735
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:00:00.0,2013-06-26 21:00:00.0,2013-06-26 21:24:00.0,94,1026,810,0,39817,810
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:00:00.0,2013-06-26 21:00:00.0,2013-06-26 21:24:00.0,95,1026,27,0,2609,27
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:00:00.0,2013-06-26 21:00:00.0,2013-06-26 21:24:00.0,95,1026,88442,0,1255524,88442
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:24:00.0,2013-06-26 21:24:00.0,2013-06-26 21:48:00.0,95,1026,127164,0,799398,127164
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:24:00.0,2013-06-26 21:24:00.0,2013-06-26 21:48:00.0,95,1026,875465,822372,1910425,875465
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:24:00.0,2013-06-26 21:24:00.0,2013-06-26 21:48:00.0,95,1026,123590,0,884063,123590
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:24:00.0,2013-06-26 21:24:00.0,2013-06-26 21:48:00.0,95,1026,115272,0,712402,115272
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:24:00.0,2013-06-26 21:24:00.0,2013-06-26 21:48:00.0,95,1026,204440,0,870017,204440
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:48:00.0,2013-06-26 21:48:00.0,2013-06-26 22:12:00.0,95,1026,276987,16416,1068255,276987
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:48:00.0,2013-06-26 21:48:00.0,2013-06-26 22:12:00.0,94,1026,1001422,822372,2312928,1001422
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:48:00.0,2013-06-26 21:48:00.0,2013-06-26 22:12:00.0,95,1026,593426,5425,1925061,593426
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:48:00.0,2013-06-26 21:48:00.0,2013-06-26 22:12:00.0,95,1026,232106,0,814555,232106
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 21:48:00.0,2013-06-26 21:48:00.0,2013-06-26 22:12:00.0,94,1026,507125,0,1454928,507125
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:12:00.0,2013-06-26 22:12:00.0,2013-06-26 22:36:00.0,95,1026,22031,0,115579,22031
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:12:00.0,2013-06-26 22:12:00.0,2013-06-26 22:36:00.0,95,1026,822372,822372,822372,822372
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:12:00.0,2013-06-26 22:12:00.0,2013-06-26 22:36:00.0,95,1026,100767,0,569667,100767
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:12:00.0,2013-06-26 22:12:00.0,2013-06-26 22:36:00.0,95,1026,122008,0,1475473,122008
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:12:00.0,2013-06-26 22:12:00.0,2013-06-26 22:36:00.0,95,1026,60383,0,550490,60383
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:36:00.0,2013-06-26 22:36:00.0,2013-06-26 23:00:00.0,95,1026,97217,0,206143,97217
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:36:00.0,2013-06-26 22:36:00.0,2013-06-26 23:00:00.0,95,1026,823154,822372,844225,823154
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:36:00.0,2013-06-26 22:36:00.0,2013-06-26 23:00:00.0,95,1026,101850,0,402175,101850
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:36:00.0,2013-06-26 22:36:00.0,2013-06-26 23:00:00.0,95,1026,195342,0,719960,195342
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 22:36:00.0,2013-06-26 22:36:00.0,2013-06-26 23:00:00.0,94,1026,190688,0,917846,190688
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:00:00.0,2013-06-26 23:00:00.0,2013-06-26 23:24:00.0,95,1026,256294,0,759979,256294
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:00:00.0,2013-06-26 23:00:00.0,2013-06-26 23:24:00.0,95,1026,822372,822372,822372,822372
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:00:00.0,2013-06-26 23:00:00.0,2013-06-26 23:24:00.0,95,1026,103472,0,389560,103472
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:00:00.0,2013-06-26 23:00:00.0,2013-06-26 23:24:00.0,95,1026,170150,0,1029766,170150
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:00:00.0,2013-06-26 23:00:00.0,2013-06-26 23:24:00.0,95,1026,77257,0,218817,77257
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:24:00.0,2013-06-26 23:24:00.0,2013-06-26 23:48:00.0,95,1026,87127,0,280040,87127
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:24:00.0,2013-06-26 23:24:00.0,2013-06-26 23:48:00.0,95,1026,1034572,822372,2372315,1034572
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:24:00.0,2013-06-26 23:24:00.0,2013-06-26 23:48:00.0,94,1026,498388,62636,909625,498388
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:24:00.0,2013-06-26 23:24:00.0,2013-06-26 23:48:00.0,95,1026,91883,0,277016,91883
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:24:00.0,2013-06-26 23:24:00.0,2013-06-26 23:48:00.0,95,1026,112688,0,330251,112688
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:48:00.0,2013-06-26 23:48:00.0,2013-06-27 00:12:00.0,95,1026,87350,0,774144,87350
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:48:00.0,2013-06-26 23:48:00.0,2013-06-27 00:12:00.0,95,1026,823272,822372,855325,823272
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:48:00.0,2013-06-26 23:48:00.0,2013-06-27 00:12:00.0,95,1026,685216,0,3168525,685216
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:48:00.0,2013-06-26 23:48:00.0,2013-06-27 00:12:00.0,94,1026,232220,0,1053829,232220
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-26 23:48:00.0,2013-06-26 23:48:00.0,2013-06-27 00:12:00.0,94,1026,100275,0,530307,100275
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:12:00.0,2013-06-27 00:12:00.0,2013-06-27 00:36:00.0,95,1026,311936,143327,553423,311936
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:12:00.0,2013-06-27 00:12:00.0,2013-06-27 00:36:00.0,94,1026,907103,822372,2068389,907103
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:12:00.0,2013-06-27 00:12:00.0,2013-06-27 00:36:00.0,95,1026,333285,125926,1115538,333285
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:12:00.0,2013-06-27 00:12:00.0,2013-06-27 00:36:00.0,95,1026,262919,14975,848468,262919
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:12:00.0,2013-06-27 00:12:00.0,2013-06-27 00:36:00.0,95,1026,737063,196259,1152890,737063
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:36:00.0,2013-06-27 00:36:00.0,2013-06-27 01:00:00.0,95,1026,464081,165208,891190,464081
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:36:00.0,2013-06-27 00:36:00.0,2013-06-27 01:00:00.0,95,1026,828281,822372,920672,828281
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:36:00.0,2013-06-27 00:36:00.0,2013-06-27 01:00:00.0,95,1026,544009,131584,2553179,544009
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:36:00.0,2013-06-27 00:36:00.0,2013-06-27 01:00:00.0,95,1026,1740091,52986,3703278,1740091
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 00:36:00.0,2013-06-27 00:36:00.0,2013-06-27 01:00:00.0,94,1026,910353,521102,1869546,910353
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:00:00.0,2013-06-27 01:00:00.0,2013-06-27 01:24:00.0,95,1026,874136,170853,1880257,874136
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:00:00.0,2013-06-27 01:00:00.0,2013-06-27 01:24:00.0,95,1026,844389,822372,1008800,844389
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:00:00.0,2013-06-27 01:00:00.0,2013-06-27 01:24:00.0,95,1026,626569,177807,1889286,626569
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:00:00.0,2013-06-27 01:00:00.0,2013-06-27 01:24:00.0,95,1026,763658,41709,2605370,763658
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:00:00.0,2013-06-27 01:00:00.0,2013-06-27 01:24:00.0,95,1026,1361658,564672,2456033,1361658
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:24:00.0,2013-06-27 01:24:00.0,2013-06-27 01:48:00.0,95,1026,2651611,1406760,3265422,2651611
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:24:00.0,2013-06-27 01:24:00.0,2013-06-27 01:48:00.0,95,1026,825623,822372,922924,825623
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:24:00.0,2013-06-27 01:24:00.0,2013-06-27 01:48:00.0,95,1026,2283405,36372,3605062,2283405
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:24:00.0,2013-06-27 01:24:00.0,2013-06-27 01:48:00.0,95,1026,1922346,322229,2867582,1922346
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:24:00.0,2013-06-27 01:24:00.0,2013-06-27 01:48:00.0,94,1026,2685626,572208,5712324,2685626
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:48:00.0,2013-06-27 01:48:00.0,2013-06-27 02:12:00.0,95,1026,1871055,135133,3365640,1871055
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:48:00.0,2013-06-27 01:48:00.0,2013-06-27 02:12:00.0,95,1026,852211,822372,1666138,852211
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:48:00.0,2013-06-27 01:48:00.0,2013-06-27 02:12:00.0,94,1026,556474,4026,1176271,556474
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:48:00.0,2013-06-27 01:48:00.0,2013-06-27 02:12:00.0,95,1026,466038,119941,1520836,466038
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 01:48:00.0,2013-06-27 01:48:00.0,2013-06-27 02:12:00.0,95,1026,758877,536558,1512276,758877
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 02:12:00.0,2013-06-27 02:12:00.0,2013-06-27 02:36:00.0,95,1026,1302101,46725,2671507,1302101
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 02:12:00.0,2013-06-27 02:12:00.0,2013-06-27 02:36:00.0,94,1026,1004963,822372,1581956,1004963
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 02:12:00.0,2013-06-27 02:12:00.0,2013-06-27 02:36:00.0,95,1026,1627190,290331,2930004,1627190
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 02:12:00.0,2013-06-27 02:12:00.0,2013-06-27 02:36:00.0,95,1026,1438001,248699,3171912,1438001
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Memory|Heap Memory,Current used(KB),?,1440,2013-06-27 02:12:00.0,2013-06-27 02:12:00.0,2013-06-27 02:36:00.0,94,1026,2479412,899569,4131760,2479412
