Domain,Host,Process,AgentName,Resource,MetricName,Record_Type,Period,Intended_End_Timestamp,Actual_Start_Timestamp,Actual_End_Timestamp,Count,Type,Value,Min,Max,String_Value
SuperDomain,hcc12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,1,1,2,1
SuperDomain,hcd12p00,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,0,0,0,0
SuperDomain,hcb14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,5,3,8,5
SuperDomain,hcd11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,2,2,5,2
SuperDomain,hcc11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,3,2,5,3
SuperDomain,hcc14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,2,1,4,2
SuperDomain,hcb11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,9,9,10,9
SuperDomain,hcb12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,4,2,6,4
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,40,32,48,40
SuperDomain,hcc13p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,1,1,2,1
SuperDomain,hcb13p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 11:48:00.0,2013-06-26 11:48:00.0,2013-06-26 12:12:00.0,192,1025,3,3,3,3
SuperDomain,hcc12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,192,1025,1,1,2,1
SuperDomain,hcd12p00,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,192,1025,0,0,0,0
SuperDomain,hcb14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,192,1025,5,5,6,5
SuperDomain,hcd11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,192,1025,3,3,4,3
SuperDomain,hcc11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,192,1025,4,4,5,4
SuperDomain,hcc14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,192,1025,4,4,5,4
SuperDomain,hcb11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,192,1025,7,7,9,7
SuperDomain,hcb12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,192,1025,7,6,8,7
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,189,1025,26,19,43,26
SuperDomain,hcc13p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,191,1025,1,1,2,1
SuperDomain,hcb13p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:12:00.0,2013-06-26 12:12:00.0,2013-06-26 12:36:00.0,192,1025,3,3,3,3
SuperDomain,hcc12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,192,1025,2,2,2,2
SuperDomain,hcd12p00,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,192,1025,0,0,0,0
SuperDomain,hcb14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,192,1025,5,5,6,5
SuperDomain,hcd11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,192,1025,3,3,4,3
SuperDomain,hcc11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,192,1025,4,3,5,4
SuperDomain,hcc14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,192,1025,4,4,5,4
SuperDomain,hcb11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,192,1025,7,7,8,7
SuperDomain,hcb12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,192,1025,7,7,8,7
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,190,1025,31,14,51,31
SuperDomain,hcc13p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,193,1025,1,1,2,1
SuperDomain,hcb13p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 12:36:00.0,2013-06-26 12:36:00.0,2013-06-26 13:00:00.0,192,1025,3,3,3,3
SuperDomain,hcc12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,191,1025,2,2,6,2
SuperDomain,hcd12p00,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,192,1025,0,0,0,0
SuperDomain,hcb14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,192,1025,3,2,8,3
SuperDomain,hcd11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,192,1025,1,0,3,1
SuperDomain,hcc11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,192,1025,0,0,3,0
SuperDomain,hcc14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,192,1025,2,1,6,2
SuperDomain,hcb11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,192,1025,7,6,11,7
SuperDomain,hcb12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,192,1025,4,2,9,4
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,189,1025,20,12,33,20
SuperDomain,hcc13p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,191,1025,1,1,6,1
SuperDomain,hcb13p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,192,1025,1,1,3,1
SuperDomain,hcc12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,192,1025,2,2,4,2
SuperDomain,hcd12p00,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,192,1025,0,0,0,0
SuperDomain,hcb14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,192,1025,3,2,5,3
SuperDomain,hcd11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,192,1025,0,0,1,0
SuperDomain,hcc11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,192,1025,0,0,1,0
SuperDomain,hcc14p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,192,1025,2,1,4,2
SuperDomain,hcb11p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,192,1025,5,5,6,5
SuperDomain,hcb12p00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|CPU,Utilization (%),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,192,1025,4,4,4,4
